ItemCoreCode;Barcode;Dimensions1Alias;Dimensions2Alias;Multiplier
475;8000001306240;-;-;1,0000
475;40694061;-;-;1,0000
220;8710928054765;-;-;1,0000
220;5712341057784;-;-;1,0000
220;5712341057791;-;-;5,0000
180;8000001306431;-;-;1,0000
180;4004008990352;-;-;5,0000
180;4004018990304A;-;-;1,0000
579;3258170289542;-;-;1,0000
579;3258171289541;-;-;5,0000
529;5700527202516;-;-;10,0000
582;5000393104502;-;-;1,0000
582;8410031976045;-;-;1,0000
455;3258174960034;-;-;5,0000
439;8710622904373;-;-;10,0000
439;8710622602309;-;-;1,0000
613;5410738411415;-;-;1,0000
613;5410738411514;-;-;10,0000
61;8027463100612;-;-;1,0000
61;8027463200619;-;-;10,0000
54;8027463200541;-;-;10,0000
54;8027463100544;-;-;1,0000
518;90081897;-;-;1,0000
518;9008100207085;-;-;10,0000
358;5000143644029;-;-;1,0000
358;5010175004081;-;-;5,0000
634;8027463206345;-;-;10,0000
634;8027463106348;-;-;1,0000
635;3258170285018;-;-;1,0000
635;8000001307933;-;-;1,0000
635;3258174285014;-;-;10,0000
633;4004018507618;-;-;5,0000
633;8027463106331;-;-;1,0000
633;8027463206338;-;-;5,0000
633;4004018507601;-;-;1,0000
666;8027463206666;-;-;10,0000
666;8027463106669;-;-;1,0000
660;8027463206604;-;-;10,0000
660;8027463106607;-;-;1,0000
621;8724800001167;-;-;20,0000
621;87248227;-;-;1,0000
644;8000001307964;-;-;1,0000
676;32588170085519;-;-;1,0000
676;5010175802106;-;-;10,0000
676;90362125;-;-;1,0000
676;9008100900313;-;-;40,0000
676;3258170085519;-;-;1,0000
647;8027463106478;-;-;1,0000
647;8027463206475;-;-;10,0000
647;8414775011048;-;-;1,0000
648;8719800192731;-;-;10,0000
648;8720400402519;-;-;5,0000
648;8719800192137;-;-;1,0000
526;40318233;-;-;1,0000
526;4031800001122;-;-;10,0000
466;90300615;-;-;1,0000
466;9008100200840;-;-;10,0000
466;90228698;-;-;1,0000
467;40129976;-;-;1,0000
467;40329956;-;-;1,0000
467;4032900005157;-;-;10,0000
465;90300622;-;-;1,0000
465;9008100200857;-;-;10,0000
465;90228681;-;-;1,0000
445;4032900005164;-;-;10,0000
445;40329963;-;-;1,0000
301;8710622791072;-;-;25,0000
301;8000001307018;-;-;1,0000
506;8723900028241;-;-;10,0000
506;80822783;-;-;1,0000
506;8723900208285;-;-;10,0000
506;8723900208278;-;-;1,0000
506;8723900028173;-;-;1,0000
415;8027463104153;-;-;1,0000
415;8059145103987;-;-;1,0000
502;8027463105020;-;-;1,0000
502;8027463205027;-;-;20,0000
149;8027463101497;-;-;1,0000
520;4033100012112;-;-;40,0000
520;3258170088909;-;-;1,0000
520;5010175802144;-;-;10,0000
427;40318394;-;-;1,0000
427;4031800001382;-;-;10,0000
144;5761200860614;-;-;1,0000
321;8000001306936;-;-;1,0000
251;8027463102517;-;-;1,0000
251;8027463202514;-;-;10,0000
430;8710900071186;-;-;1,0000
430;8710900871182;-;-;10,0000
273;8720400000364;-;-;1,0000
273;8720400215799;-;-;5,0000
273;8720400075966;-;-;10,0000
532;87217155;-;-;1,0000
532;5000219021730;-;-;1,0000
532;5000219021747;-;-;10,0000
561;40235790;-;-;1,0000
561;5410706000184;-;-;10,0000
295;8027463202958;-;-;10,0000
295;8027463102951;-;-;1,0000
688;8710632025860;-;-;1,0000
688;8717625065292;-;-;10,0000
688;8000001308619;-;-;1,0000
688;8000500448328;-;-;1,0000
334;8027463203344;-;-;10,0000
334;8027463103347;-;-;1,0000
334;80052760;-;-;1,0000
551;5410706223552;-;-;10,0000
551;87248555;-;-;1,0000
551;80874652;-;-;1,0000
64;8059145100047;-;-;1,0000
64;8027463100025;-;-;1,0000
64;8027463200022;-;-;5,0000
64;80052487;-;-;1,0000
332;40331027;-;-;1,0000
332;4032900002262;-;-;10,0000
5;87248210;-;-;1,0000
5;8724800001952;-;-;20,0000
668;40318370;-;-;1,0000
668;4031800001542;-;-;20,0000
39;8032817680160;-;-;20,0000
39;4023500011204;-;-;20,0000
39;87248807;-;-;1,0000
424;8000001305670;-;-;1,0000
424;5712341318717;-;-;1,0000
424;5712341318724;-;-;5,0000
664;87217032;-;-;1,0000
229;5010813800754;-;-;10,0000
229;50432561;-;-;1,0000
33;5410738149813;-;-;10,0000
33;5414842149714;-;-;1,0000
33;5410738149714;-;-;1,0000
33;5414842149813;-;-;10,0000
27;8027463100278;-;-;1,0000
16;3258171452754;-;-;10,0000
16;5010175801420;-;-;1,0000
377;40329659;-;-;1,0000
377;4032900004518;-;-;20,0000
374;5410706232554;-;-;10,0000
374;87248753;-;-;1,0000
25;8027463100254;-;-;1,0000
25;8027463200251;-;-;10,0000
272;5010813800006;-;-;10,0000
272;50431120;-;-;1,0000
272;8000001306899;-;-;1,0000
350;5000393108500;-;-;1,0000
557;8000001305960;-;-;1,0000
523;8710622513117;-;-;1,0000
523;8710622904212;-;-;20,0000
523;8000001305885;-;-;1,0000
530;5410706224153;-;-;10,0000
530;87248296;-;-;1,0000
263;4032900005003;-;-;10,0000
263;40329307;-;-;1,0000
37;87292398;-;-;1,0000
37;8724800001280;-;-;20,0000
525;40318059;-;-;1,0000
525;4031300008652;-;-;10,0000
646;8719800170135;-;-;1,0000
646;8720400401994;-;-;5,0000
646;8717625027801;-;-;10,0000
646;8717625027795;-;-;1,0000
646;8003440104583;-;-;1,0000
566;8710900851603;-;-;10,0000
566;8710900051607;-;-;1,0000
566;4710900851603;-;-;10,0000
566;8032817680252;-;-;1,0000
566;8032817680269;-;-;10,0000
617;40235165;-;-;1,0000
617;5410706000191;-;-;10,0000
74;8000001308473;-;-;1,0000
74;8027463185961;-;-;1,0000
62;8027463100629;-;-;1,0000
62;8027463200626;-;-;10,0000
59;8723900103948;-;-;1,0000
59;8723900117211;-;-;10,0000
654;5410706525120;-;-;20,0000
654;8724800001099;-;-;20,0000
654;87248159;-;-;1,0000
585;4030400003260;-;-;10,0000
585;40307824;-;-;1,0000
623;8724800001938;-;-;10,0000
623;87248968;-;-;1,0000
614;3258170267366;-;-;1,0000
614;3258174267362;-;-;10,0000
472;8723900103580;-;-;1,0000
472;5712341058385;-;-;1,0000
472;5712341058392;-;-;5,0000
472;8003130705656;-;-;1,0000
605;3258174600237;-;-;5,0000
489;40329192;-;-;1,0000
489;4032900000862;-;-;20,0000
29;8027463100292;-;-;1,0000
364;90300172;-;-;1,0000
364;9008100209850;-;-;10,0000
397;87248500;-;-;1,0000
397;4023500011105;-;-;20,0000
397;8032817680153;-;-;20,0000
255;8027463202552;-;-;20,0000
255;8027463102555;-;-;1,0000
322;5010813800501;-;-;10,0000
322;4030600092880;-;-;10,0000
322;50432219;-;-;1,0000
322;4030600092897;-;-;1,0000
244;8710622900801;-;-;10,0000
244;8710622524700;-;-;1,0000
253;8027463102531;-;-;1,0000
253;8027463202538;-;-;20,0000
297;8710622791058;-;-;25,0000
297;8000001306790;-;-;1,0000
368;5000393109507;-;-;5,0000
685;4004018920509;-;-;1,0000
685;4004018920516;-;-;10,0000
685;4004018202407;-;-;1,0000
680;4069400675252;-;-;1,0000
K0022;8056897052419;-;-;1,0000
K0022;80912514;-;-;1,0000
K0021;8056897051870;-;-;10,0000
K0021;80877677;-;-;1,0000
K0019;80877646;-;-;1,0000
K0019;8056897051863;-;-;10,0000
21776;5411741756043;-;-;1,0000
21777;5411741756050;-;-;1,0000
21793;8058956710469;-;-;10,0000
21793;8058956710452;-;-;1,0000
21799;4030700197973;-;-;1,0000
21799;4030700197980;-;-;10,0000
21800;4030700197942;-;-;1,0000
21800;4030700197959;-;-;10,0000
21801;4030700182160;-;-;1,0000
21801;4030700182177;-;-;10,0000
NP028;8027463021009;-;-;1,0000
K0024;8886309309646;-;-;10,0000
K0024;80973225;-;-;1,0000
K0024;8027463019464;-;-;10,0000
K0026;8886309309653;-;-;10,0000
K0026;80969501;-;-;1,0000
K0030;80773238;-;-;1,0000
K0030;8051160715855;-;-;10,0000
K0029;80773245;-;-;1,0000
K0029;8051160715862;-;-;10,0000
K0011;8056897051849;-;-;10,0000
K0011;80877622;-;-;1,0000
K0023;8056897052426;-;-;10,0000
K0023;80886082;-;-;1,0000
K0025;8027463019471;-;-;10,0000
K0025;80947431;-;-;1,0000
K0027;8719964067753;-;-;1,0000
K0027;8719964067784;-;-;10,0000
K0028;80820697;-;-;1,0000
K0028;8027463019495;-;-;10,0000
K0005;80871224;-;-;1,0000
K0005;8027463019273;-;-;10,0000
2205;5060167470349;-;-;1,0000
2205;5060167470929;-;-;10,0000
2206;5060167470356;-;-;1,0000
2206;5060167470912;-;-;10,0000
K0008;8056897051856;-;-;10,0000
K0008;80877639;-;-;1,0000
4020;8033765631662;-;-;1,0000
4020;8033765631747;-;-;1,0000
4020;8033765632669;-;-;10,0000
4020;8033765632744;-;-;10,0000
3047;8033765635059;-;-;10,0000
3047;8033765634052;-;-;1,0000
K0009;80877615;-;-;1,0000
K0009;8056897051832;-;-;10,0000
2098;5450524001680;-;-;10,0000
2098;54505643;-;-;1,0000
2502;8710622504993;-;-;1,0000
2502;8710622505006;-;-;10,0000
1613;8710622497776;-;-;10,0000
1613;8710622497721;-;-;1,0000
1614;8000001369382;-;-;1,0000
2378;4004018006487;-;-;50,0000
2377;4004018012273;-;-;10,0000
2377;4004018014710;-;-;1,0000
3612;4004018951121;-;-;1,0000
3612;4004018951145;-;-;1,0000
3614;4004018951107;-;-;1,0000
3614;4004018951091;-;-;1,0000
3522;4004018941771;-;-;1,0000
3522;4004018941788;-;-;10,0000
3616;4004018940316;-;-;1,0000
3616;4004018940323;-;-;1,0000
3521;4004018941764;-;-;10,0000
3615;4004018941757;-;-;1,0000
3615;4004018940354;-;-;1,0000
2452;4004018015816;-;-;1,0000
2452;4004018015809;-;-;10,0000
1874;4004018007781;-;-;20,0000
1874;4003029135292;-;-;1,0000
2850;9008100281023;-;-;12,0000
2850;90368431;-;-;1,0000
853;8027463108533;-;-;1,0000
853;8027463208530;-;-;10,0000
3562;4006396082848;-;-;10,0000
3562;4006396020246;-;-;10,0000
3562;42342458;-;-;1,0000
FE017;5410706865738;-;-;1,0000
FE019;5410706865776;-;-;1,0000
FE018;5410706865752;-;-;1,0000
FE020;5410706865790;-;-;1,0000
787;4033100001772;-;-;10,0000
787;40331775;-;-;1,0000
2961;8051418297003;-;-;20,0000
2961;8051418292008;-;-;1,0000
2960;8051418297997;-;-;20,0000
2960;8051418292992;-;-;1,0000
2962;8051418292039;-;-;1,0000
2962;8051418297034;-;-;20,0000
3108;8051418297065;-;-;20,0000
3108;8051418292060;-;-;1,0000
3351;8051418290950;-;-;1,0000
3382;4043058011310;-;-;1,0000
3382;4043058011327;-;-;10,0000
3382;42327813;-;-;1,0000
2294;42308379;-;-;1,0000
2294;4043058005012;-;-;1,0000
2294;4043058010191;-;-;5,0000
2928;4043058005593;-;-;1,0000
2928;4043058005609;-;-;10,0000
2227;5411741702538;-;-;1,0000
2227;5411741703504;-;-;520,0000
2807;5411741707212;-;-;1,0000
2807;5411741707397;-;-;16,0000
2016;4024800173906;-;-;1,0000
2016;4024800173920;-;-;8,0000
1242;5010813804035;-;-;5,0000
1242;5010813804097;-;-;1,0000
3327;8033772850247;-;-;1,0000
2794;8059145202468;-;-;20,0000
2794;8059145102461;-;-;1,0000
1794;8000001369375;-;-;1,0000
1794;8027463188870;-;-;1,0000
2576;8059145201140;-;-;1,0000
2040;5411808162671;-;-;10,0000
2040;5411808062674;-;-;1,0000
2039;5411808062681;-;-;1,0000
2039;5411808162688;-;-;10,0000
2157;5411808062698;-;-;1,0000
2157;5411808162695;-;-;10,0000
18162;7465603120075;-;-;25,0000
18160;7465603120051;-;-;25,0000
18161;7465603120068;-;-;25,0000
16513;7465603160873;-;-;1,0000
17710;7465603160279;-;-;25,0000
2211;54506718;-;-;1,0000
2211;5450524005091;-;-;10,0000
1585;90228759;-;-;1,0000
1585;9008100288916;-;-;10,0000
2278;54507418;-;-;1,0000
2278;5450524007873;-;-;10,0000
2882;54505292;-;-;1,0000
2882;5450524021831;-;-;10,0000
928;8000001307797;-;-;1,0000
928;4069400697100;-;-;1,0000
833;4069400695557;-;-;5,0000
833;8000001307360;-;-;1,0000
1987;4002450077508;-;-;10,0000
1488;4002450071001;-;-;8,0000
1488;4002450771000;-;-;1,0000
1990;4002450077522;-;-;10,0000
1490;4002450771109;-;-;1,0000
1490;071610300415;-;-;1,0000
1490;071610994133;-;-;8,0000
1490;71610300415;-;-;1,0000
1490;4002450071100;-;-;8,0000
1490;71610994133;-;-;8,0000
1489;4002450071056;-;-;8,0000
1489;71610300491;-;-;1,0000
1489;071610300491;-;-;1,0000
1489;071610994119;-;-;8,0000
1489;71610994119;-;-;8,0000
1489;4002450771055;-;-;1,0000
1989;4002450077515;-;-;10,0000
2596;71610299788;-;-;1,0000
2596;071610299795;-;-;8,0000
2596;71610299795;-;-;8,0000
2596;071610299788;-;-;1,0000
1988;4002450777538;-;-;1,0000
1988;4002450077539;-;-;10,0000
1487;4002450071155;-;-;8,0000
1487;071610300453;-;-;1,0000
1487;4002450771154;-;-;1,0000
1487;71610994140;-;-;8,0000
1487;071610994140;-;-;8,0000
1487;71610300453;-;-;1,0000
1827;5712341024441;-;-;10,0000
1827;5712341024434;-;-;1,0000
1537;5712341316560;-;-;1,0000
1537;5712341316577;-;-;10,0000
1536;5712341316553;-;-;10,0000
1536;5712341316546;-;-;1,0000
343;8000001305748;-;-;1,0000
419;8000001305649;-;-;1,0000
2515;8710622505327;-;-;5,0000
2515;8710622504870;-;-;1,0000
357;8000001305847;-;-;1,0000
1917;90362149;-;-;1,0000
1917;9008100289524;-;-;10,0000
1916;9008100289517;-;-;10,0000
1716;90300202;-;-;1,0000
1716;9008100289234;-;-;10,0000
1716;4033100012044;-;-;1,0000
1531;90228667;-;-;1,0000
1531;9008100288862;-;-;20,0000
1715;9008100289241;-;-;10,0000
1715;4033100012037;-;-;1,0000
1715;90228193;-;-;1,0000
1530;90228643;-;-;1,0000
1530;9008100288855;-;-;20,0000
2747;4033100039065;-;-;1,0000
2747;4033100039072;-;-;10,0000
2746;4033100039034;-;-;1,0000
2746;4033100039041;-;-;10,0000
914;4033100012136;-;-;40,0000
914;5010175802328;-;-;10,0000
914;5010175802250;-;-;1,0000
872;4033100012150;-;-;40,0000
872;3258170101943;-;-;1,0000
872;5010175802120;-;-;10,0000
1270;5010175702703;-;-;1,0000
1270;3258171010350;-;-;10,0000
1859;59030652;-;-;1,0000
1859;5903191010658;-;-;10,0000
2983;4033100045905;-;-;1,0000
2983;4033100045912;-;-;20,0000
2980;4033100045875;-;-;1,0000
2980;4033100045882;-;-;20,0000
2980;4033100045899;-;-;1,0000
2164;8710151558375;-;-;1,0000
2164;8710151558382;-;-;10,0000
3001;8710151589966;-;-;1,0000
3001;8710151589973;-;-;10,0000
2256;8710151561962;-;-;1,0000
2256;8710151562099;-;-;5,0000
3000;8710151589942;-;-;10,0000
3000;8710151589935;-;-;1,0000
2762;8710151586927;-;-;5,0000
2762;8710151586910;-;-;1,0000
ED778;6975788623878;-;-;1,0000
ED778;6975788623953;-;-;10,0000
ED734;8719964063366;-;-;1,0000
ED734;8719964063373;-;-;5,0000
ED735;8719964063397;-;-;1,0000
ED735;8719964063403;-;-;5,0000
ED776;6975788629122;-;-;1,0000
ED776;6975788629245;-;-;10,0000
2814;5710840095450;-;-;1,0000
2814;5710840095467;-;-;10,0000
2813;5710840097072;-;-;1,0000
2813;5710840097089;-;-;5,0000
2263;7330015004315;-;-;1,0000
2263;5710840034350;-;-;1,0000
2263;7330015004339;-;-;10,0000
2263;5710840034367;-;-;5,0000
2492;8027463281885;-;-;10,0000
2492;8027463181888;-;-;1,0000
2254;8027463281250;-;-;10,0000
2254;8027463181253;-;-;1,0000
2491;8059145100887;-;-;1,0000
2491;8027463181666;-;-;1,0000
2491;8059145200884;-;-;10,0000
2491;8027463281663;-;-;10,0000
1890;7330015002458;-;-;5,0000
1890;7330015002434;-;-;1,0000
1891;7330015002489;-;-;5,0000
1891;7330015002465;-;-;1,0000
1713;8000001369115;-;-;1,0000
1858;7330015002175;-;-;1,0000
1858;7330015002342;-;-;5,0000
2050;7330015003370;-;-;6,0000
2050;5710840034510;-;-;5,0000
2050;5710840034503;-;-;1,0000
2050;7330015003356;-;-;1,0000
1930;5710840034480;-;-;5,0000
1930;7330015002595;-;-;1,0000
1930;5710840034473;-;-;1,0000
1930;7330015002618;-;-;5,0000
1712;8000001369108;-;-;1,0000
2743;5710840081521;-;-;1,0000
2743;5710840081538;-;-;10,0000
2745;5710840081576;-;-;1,0000
2735;8720400328345;-;-;1,0000
2735;8720400328383;-;-;10,0000
2742;5710840081491;-;-;1,0000
2742;5710840081507;-;-;10,0000
2744;5710840081552;-;-;1,0000
2734;8720400328376;-;-;10,0000
2734;8720400328338;-;-;1,0000
3038;8720400384426;-;-;10,0000
3038;8720400384419;-;-;1,0000
918;4002450224957;-;-;1,0000
359;4002450024809;-;-;10,0000
359;8000001305830;-;-;1,0000
359;4002450224803;-;-;1,0000
3075;5414622821106;-;-;1,0000
3075;5414622821113;-;-;10,0000
3073;5414622821052;-;-;1,0000
3073;5414622821069;-;-;10,0000
EZ154;8051160715930;-;-;1,0000
EZ151;8051160715237;-;-;1,0000
1689;4006396090416;-;-;10,0000
1689;8000001358003;-;-;1,0000
1691;8000001358010;-;-;1,0000
1691;4006396090430;-;-;10,0000
17347;652125107203;-;-;25,0000
17349;652125006605;-;-;20,0000
17359;652125107104;-;-;25,0000
16493;652125002485;-;-;10,0000
17361;652125107302;-;-;25,0000
1660;8720400120796;-;-;12,0000
1660;8720400118786;-;-;1,0000
2141;87307498;-;-;1,0000
2141;8720400161799;-;-;10,0000
2970;8720400246144;-;-;1,0000
2970;8720400369539;-;-;5,0000
2972;8720400369515;-;-;5,0000
2972;8720400246175;-;-;1,0000
2971;8720400246168;-;-;1,0000
2971;8720400369553;-;-;5,0000
2142;87308525;-;-;1,0000
2142;8720400198214;-;-;10,0000
2036;770380046126;-;-;1,0000
2036;8720400046126;-;-;1,0000
2036;8720400047000;-;-;10,0000
2143;87308549;-;-;1,0000
2143;8720400216079;-;-;10,0000
2140;8720400161775;-;-;10,0000
2140;87307474;-;-;1,0000
2732;8720400360581;-;-;1,0000
2732;8720400360574;-;-;1,0000
2733;8720400360598;-;-;1,0000
2733;8720400360604;-;-;5,0000
99;5761200910210;-;-;1,0000
99;5712341007833;-;-;5,0000
902;5712341333444;-;-;5,0000
902;5761200920219;-;-;1,0000
2772;5010175817988;-;-;10,0000
2772;5010175817971;-;-;1,0000
2387;4033100014680;-;-;1,0000
2387;4033100014697;-;-;10,0000
3468;4033100076282;-;-;1,0000
3168;4033100061349;-;-;20,0000
3168;4033100061332;-;-;1,0000
3167;4033100053986;-;-;1,0000
3167;4033100053993;-;-;10,0000
3361;4033100065231;-;-;1,0000
3361;4033100065248;-;-;10,0000
3022;4033100048821;-;-;20,0000
3022;4033100048814;-;-;1,0000
3023;42139683;-;-;1,0000
3023;4033100037573;-;-;10,0000
2699;4033100036019;-;-;20,0000
2699;4033100036002;-;-;1,0000
2558;4033100020704;-;-;10,0000
2558;42139621;-;-;1,0000
2886;4033100043611;-;-;1,0000
2886;4033100043628;-;-;10,0000
2537;42139522;-;-;1,0000
2537;4033100014642;-;-;10,0000
2876;5010175818725;-;-;1,0000
2876;5010175818732;-;-;10,0000
2711;5010175817490;-;-;1,0000
2711;5010175817506;-;-;10,0000
4018;4033100039324;-;-;10,0000
4018;42138518;-;-;1,0000
3916;80815112;-;-;1,0000
3916;8051160711437;-;-;10,0000
3591;4033100098499;-;-;10,0000
3591;4033100098482;-;-;1,0000
2638;4033100013126;-;-;1,0000
2638;4033100013133;-;-;10,0000
2261;4033100006999;-;-;10,0000
2241;4033100007392;-;-;10,0000
2637;4033100024191;-;-;1,0000
2637;4033100024207;-;-;5,0000
4021;4033100042027;-;-;1,0000
4021;4033100042034;-;-;10,0000
3917;80842682;-;-;1,0000
3917;8051160711451;-;-;10,0000
3918;8051160711390;-;-;10,0000
3918;80834373;-;-;1,0000
2321;4033100012938;-;-;1,0000
2321;4033100012945;-;-;10,0000
2320;4033100012914;-;-;10,0000
2320;4033100012907;-;-;1,0000
2322;4033100012976;-;-;10,0000
2322;4033100012969;-;-;1,0000
1962;4033100000584;-;-;20,0000
1962;40331000005848;-;-;20,0000
1961;4033100000560;-;-;20,0000
1961;40331000005602;-;-;20,0000
3919;8051160711413;-;-;10,0000
3919;80815181;-;-;1,0000
2295;4033100013461;-;-;1,0000
2295;4033100013478;-;-;10,0000
2285;4033100013447;-;-;20,0000
2285;4033100013430;-;-;1,0000
2847;9008100281054;-;-;12,0000
2847;90368462;-;-;1,0000
2887;4033100043642;-;-;1,0000
2887;4033100043659;-;-;10,0000
2541;4033100014666;-;-;10,0000
2541;4033100019586;-;-;1,0000
2689;4033100035470;-;-;1,0000
2689;4033100035487;-;-;5,0000
1864;4012922662996;-;-;100,0000
1865;4012922661999;-;-;100,0000
2563;4012922836779;-;-;1,0000
2563;4012922837455;-;-;10,0000
2561;4012922835413;-;-;1,0000
2561;4012922837387;-;-;10,0000
1877;4012922327246;-;-;50,0000
1870;4012922812384;-;-;5,0000
1869;4012922446992;-;-;5,0000
17189;652125006407;-;-;20,0000
17191;652125006704;-;-;20,0000
17577;652125107555;-;-;25,0000
17194;652125005820;-;-;1,0000
18200;652125002720;-;-;20,0000
17640;652125011005;-;-;20,0000
17642;652125011104;-;-;20,0000
17644;652125011203;-;-;20,0000
17769;652125007701;-;-;25,0000
17918;652125000108;-;-;20,0000
17920;652125000207;-;-;20,0000
18144;8720400195596;-;-;20,0000
DL002;8032817681921;-;-;1,0000
DL006;8032817682041;-;-;1,0000
DL009;8032817681877;-;-;1,0000
DL011;8032817681891;-;-;1,0000
DL004;8032817681884;-;-;1,0000
DL010;8032817682034;-;-;1,0000
DL001;8032817681914;-;-;1,0000
DL012;8032817682058;-;-;1,0000
DL005;8032817681846;-;-;1,0000
DL007;8032817681907;-;-;1,0000
DL008;8032817681853;-;-;1,0000
DL003;8032817681860;-;-;1,0000
DL013;8032817682027;-;-;1,0000
DL057;7622100731337;-;-;1,0000
DL024;8032817682706;-;-;1,0000
DL024;5410706861419;-;-;1,0000
DL058;7622100732952;-;-;1,0000
DL018;5410706861273;-;-;1,0000
DL018;8032817682645;-;-;1,0000
DL025;5410706861433;-;-;1,0000
DL053;7622100806165;-;-;1,0000
DL014;8032817682607;-;-;1,0000
DL014;5410706861198;-;-;1,0000
DL023;5410706861396;-;-;1,0000
DL023;8032817682690;-;-;1,0000
DL020;5410706861310;-;-;1,0000
DL020;8032817682669;-;-;1,0000
DL022;5410706861365;-;-;1,0000
DL022;8032817682683;-;-;1,0000
DL017;5410706861259;-;-;1,0000
DL017;8032817682638;-;-;1,0000
DL015;8032817682614;-;-;1,0000
DL015;5410706861211;-;-;1,0000
DL019;5410706861297;-;-;1,0000
DL019;8032817682652;-;-;1,0000
HL001;8032817684939;-;-;1,0000
HL001;7622100669715;-;-;1,0000
HL002;7622100669739;-;-;1,0000
HL002;8032817684977;-;-;1,0000
DL021;8032817682676;-;-;1,0000
DL021;5410706861341;-;-;1,0000
DL054;7622100731399;-;-;1,0000
DL055;7622100732792;-;-;1,0000
DL016;5410706861235;-;-;1,0000
DL016;8032817682621;-;-;1,0000
DL056;7622100733096;-;-;1,0000
DZ995;8032817682713;-;-;5,0000
1764;8000001369252;-;-;1,0000
1768;8000001369283;-;-;1,0000
1769;8000001369290;-;-;1,0000
1765;8000001369269;-;-;1,0000
1763;8000001369245;-;-;1,0000
1767;8000001369276;-;-;1,0000
1762;8000001369238;-;-;1,0000
950;0071737401002;-;-;1,0000
FC001;8032817682973;-;-;1,0000
FC002;8032817682966;-;-;1,0000
DX005;5410706851274;-;-;1,0000
